step,loss,loss/distill_future_flow,loss/distill_future_flow_mean,loss/distill_future_force,loss/distill_future_force_mean,loss/hand_synergy,loss/student_action,loss/student_action_arm,loss/student_action_hand,loss/tactile_refiner_delta_reg,loss/teacher_action,loss/teacher_action_arm,loss/teacher_action_hand,loss/total
16800,0.03120256,0.0,0.0,0.01480359,0.01480359,0.0,0.01553573,0.03161497,0.02084449,0.0,0.01418647,0.03001409,0.01815093,0.03120256
16900,0.03226316,0.0,0.0,0.01370848,0.01370848,0.0,0.01601424,0.03097571,0.02109191,0.0,0.01487808,0.02964419,0.01886404,0.03226316
17000,0.02979127,0.0,0.0,0.01338915,0.01338915,0.0,0.01461114,0.03109155,0.01844707,0.0,0.01384122,0.03049539,0.01679587,0.02979127
17100,0.02966988,0.0,0.0,0.01335541,0.01335541,0.0,0.01476832,0.03110998,0.01928152,0.0,0.01356602,0.02962844,0.01694094,0.02966988
17200,0.02729181,0.0,0.0,0.0132925,0.0132925,0.0,0.01338335,0.02706004,0.01749108,0.0,0.01257921,0.0262469,0.01570858,0.02729181
17300,0.03026435,0.0,0.0,0.0132463,0.0132463,0.0,0.01502796,0.03083684,0.01937768,0.0,0.01391176,0.02932637,0.01730362,0.03026435
17400,0.03013194,0.0,0.0,0.01380596,0.01380596,0.0,0.01495054,0.03076353,0.01927297,0.0,0.01380081,0.02981451,0.01681885,0.03013194
17500,0.02833918,0.0,0.0,0.01357554,0.01357554,0.0,0.0141756,0.02837121,0.01905236,0.0,0.01280602,0.02749294,0.01600373,0.02833918
17600,0.02707522,0.0,0.0,0.01377097,0.01377097,0.0,0.01335424,0.02731548,0.01731208,0.0,0.01234388,0.02635486,0.01539999,0.02707522
17700,0.0275492,0.0,0.0,0.0135305,0.0135305,0.0,0.01352059,0.02693621,0.01782541,0.0,0.01267557,0.02642625,0.01606169,0.0275492
17800,0.0261414,0.0,0.0,0.01322957,0.01322957,0.0,0.01277251,0.02638031,0.01644655,0.0,0.01204593,0.02555038,0.01509198,0.0261414
17900,0.02991537,0.0,0.0,0.0135062,0.0135062,0.0,0.01486747,0.02931102,0.01979372,0.0,0.01369728,0.02802832,0.01749936,0.02991537
18000,0.02750565,0.0,0.0,0.01326601,0.01326601,0.0,0.01368366,0.02669894,0.01843513,0.0,0.01249539,0.02532402,0.0161054,0.02750565
18100,0.02556563,0.0,0.0,0.01188407,0.01188407,0.0,0.01269138,0.02624263,0.0167799,0.0,0.01168585,0.02533921,0.01464496,0.02556563
18200,0.02706525,0.0,0.0,0.01253583,0.01253583,0.0,0.01323369,0.02705309,0.01711986,0.0,0.01257797,0.02696159,0.01552355,0.02706525
18300,0.02811378,0.0,0.0,0.01179942,0.01179942,0.0,0.01395625,0.0274154,0.01814257,0.0,0.01297759,0.02641676,0.01632717,0.02811378
18400,0.02719605,0.0,0.0,0.01241905,0.01241905,0.0,0.01346845,0.02712043,0.01784816,0.0,0.0124857,0.02582026,0.01597644,0.02719605
18500,0.03161613,0.0,0.0,0.01249246,0.01249246,0.0,0.01569128,0.03017974,0.02003738,0.0,0.01467561,0.02879834,0.0183483,0.03161613
18600,0.02392421,0.0,0.0,0.01181481,0.01181481,0.0,0.01177921,0.02361509,0.01563925,0.0,0.01096351,0.02272251,0.01391106,0.02392421
18700,0.02757233,0.0,0.0,0.01267216,0.01267216,0.0,0.01367558,0.0262764,0.01848143,0.0,0.01262953,0.02524748,0.01676167,0.02757233
18800,0.02336132,0.0,0.0,0.01219493,0.01219493,0.0,0.01148294,0.0232787,0.0152396,0.0,0.01065888,0.02268614,0.01346029,0.02336132
18900,0.02398293,0.0,0.0,0.01215887,0.01215887,0.0,0.01192282,0.02455912,0.01591489,0.0,0.01084423,0.0234201,0.013752,0.02398293
19000,0.02574512,0.0,0.0,0.01263729,0.01263729,0.0,0.01277704,0.02541334,0.01713609,0.0,0.01170435,0.02472394,0.01473474,0.02574512
19100,0.02515846,0.0,0.0,0.01202081,0.01202081,0.0,0.01250672,0.02580955,0.01567235,0.0,0.01144965,0.02439258,0.01380485,0.02515846
19200,0.02371851,0.0,0.0,0.01252561,0.01252561,0.0,0.01184547,0.02390753,0.0160573,0.0,0.01062047,0.02304609,0.01317662,0.02371851
19300,0.02506237,0.0,0.0,0.01192119,0.01192119,0.0,0.0122224,0.02532026,0.0158267,0.0,0.01164784,0.02446849,0.01481137,0.02506237
19400,0.02244655,0.0,0.0,0.01224838,0.01224838,0.0,0.01107172,0.02268568,0.01465604,0.0,0.01014999,0.02205385,0.01255538,0.02244655
19500,0.02297171,0.0,0.0,0.01175709,0.01175709,0.0,0.0113599,0.02328312,0.01483643,0.0,0.0104361,0.0226072,0.01286027,0.02297171
19600,0.02585404,0.0,0.0,0.01177499,0.01177499,0.0,0.0128006,0.0258362,0.01694514,0.0,0.01187594,0.025116,0.01494501,0.02585404
19700,0.02491367,0.0,0.0,0.01188947,0.01188947,0.0,0.01223845,0.02448576,0.01586891,0.0,0.01148627,0.02393904,0.01423336,0.02491367
19800,0.02211613,0.0,0.0,0.01165951,0.01165951,0.0,0.01085889,0.02290792,0.01401913,0.0,0.01009128,0.02190564,0.01256489,0.02211613
19900,0.02503751,0.0,0.0,0.01215261,0.01215261,0.0,0.01252863,0.02438791,0.01680784,0.0,0.01129362,0.02317416,0.01437048,0.02503751
